Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Wojtuś,2020-11-01 14:48:30,00:54:51,Autoplayed: user action: Unspecified; ,Narcos: Sezon 3: Najlepszy plan (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:56:13,00:56:13,PL (Poland)
Wojtuś,2020-10-31 10:56:59,00:59:26,Autoplayed: user action: Unspecified; ,Narcos: Sezon 3: MRO (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:59:26,00:59:26,PL (Poland)
Wojtuś,2020-10-31 10:56:19,00:00:05,Autoplayed: user action: None; ,Chłopaki z baraków: Sezon 10: Freedom 45? (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:00:05,Not latest view,PL (Poland)
Wojtuś,2020-10-28 14:05:29,00:52:04,Autoplayed: user action: Unspecified; ,Narcos: Sezon 3: Szach-mat (Odcinek 4),,Sony Linux TV 2017 Uni Smart TV,00:51:46,00:51:46,PL (Poland)
Wojtuś,2020-10-28 13:43:26,00:20:35,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 9: Smerf Bimbrownik (Odcinek 10),,Sony Linux TV 2017 Uni Smart TV,00:21:15,00:21:15,PL (Poland)
Wojtuś,2020-10-28 13:22:17,00:20:58,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 9: Sam-Squamptche i heli-k***a-kopter (Odcinek 9),,Sony Linux TV 2017 Uni Smart TV,00:21:35,00:21:35,PL (Poland)
Wojtuś,2020-10-19 20:17:45,00:53:23,,Narcos: Sezon 3: Śladem pieniędzy (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:58:06,00:58:06,PL (Poland)
Wojtuś,2020-10-19 19:56:25,00:20:29,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 9: Szeregowy Dancer (Odcinek 8),,Sony Linux TV 2017 Uni Smart TV,00:21:06,00:21:06,PL (Poland)
Wojtuś,2020-10-19 07:56:12,00:24:20,Autoplayed: user action: None; ,Chłopaki z baraków: Sezon 9: Szczyny (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:24:25,00:24:25,PL (Poland)
Wojtuś,2020-10-19 07:35:35,00:09:34,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 9: Słodki alkoholowy ładunek (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:21:10,00:21:10,PL (Poland)
Wojtuś,2020-09-30 13:27:18,00:03:20,Autoplayed: user action: Unspecified; ,Narcos: Sezon 3: Śladem pieniędzy (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:04:44,Not latest view,PL (Poland)
Wojtuś,2020-09-23 21:51:05,00:07:19,,Chłopaki z baraków: Sezon 9: Słodki alkoholowy ładunek (Odcinek 6),,Netflix Opera Other,00:11:56,Not latest view,PL (Poland)
Wojtuś,2020-09-16 14:33:06,00:23:51,,Rzut za trzy: Sezon 1: Wielka szansa (Odcinek 10),,Netflix Opera Other,00:24:31,00:24:31,PL (Poland)
Wojtuś,2020-09-16 14:06:08,00:23:56,,Rzut za trzy: Sezon 1: Turniej wyjazdowy (Odcinek 9),,Netflix Opera Other,00:24:24,00:24:24,PL (Poland)
Wojtuś,2020-09-16 13:44:39,00:21:18,,Rzut za trzy: Sezon 1: Śmierć (Odcinek 8),,Netflix Opera Other,00:23:03,00:23:03,PL (Poland)
Wojtuś,2020-09-15 08:43:43,00:01:13,Autoplayed: user action: None; ,Rzut za trzy: Sezon 1: Śmierć (Odcinek 8),,Netflix Opera Other,00:01:16,Not latest view,PL (Poland)
Wojtuś,2020-09-15 08:19:23,00:22:54,,Rzut za trzy: Sezon 1: Strajk (Odcinek 7),,Netflix Opera Other,00:22:59,00:22:59,PL (Poland)
Wojtuś,2020-09-02 11:03:38,00:46:58,,Narcos: Sezon 3: KGB z Cali (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:48:18,00:48:18,PL (Poland)
Wojtuś,2020-08-31 20:55:23,00:22:26,,Rzut za trzy: Sezon 1: Zen (Odcinek 6),,Netflix Opera Other,00:22:48,00:22:48,PL (Poland)
Wojtuś,2020-08-28 09:15:45,00:04:05,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 9: Słodki alkoholowy ładunek (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:04:41,Not latest view,PL (Poland)
Wojtuś,2020-08-28 08:48:27,00:24:41,Autoplayed: user action: Unspecified; ,Rzut za trzy: Sezon 1: Matty ma dziewczynę (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:24:45,00:24:45,PL (Poland)
Wojtuś,2020-08-28 08:23:58,00:24:18,Autoplayed: user action: Unspecified; ,Rzut za trzy: Sezon 1: Sponsor (Odcinek 4),,Sony Linux TV 2017 Uni Smart TV,00:24:18,00:24:18,PL (Poland)
Wojtuś,2020-08-26 14:03:56,00:52:07,,Narcos: Sezon 3: Atak na szczyt (Odcinek 1),,Netflix Opera Other,00:53:32,00:53:32,PL (Poland)
Wojtuś,2020-08-26 13:37:38,00:23:18,,Rzut za trzy: Sezon 1: Etyka (Odcinek 3),,Netflix Opera Other,00:23:59,00:23:59,PL (Poland)
Wojtuś,2020-08-26 13:13:59,00:21:08,,Rzut za trzy: Sezon 1: Moich dwóch tatusiów (Odcinek 2),,Netflix Opera Other,00:21:48,00:21:48,PL (Poland)
Wojtuś,2020-08-26 12:49:33,00:23:11,,Rzut za trzy: Sezon 1: Pilot (Odcinek 1),,Netflix Opera Other,00:23:11,00:23:11,PL (Poland)
Wojtuś,2020-08-20 15:15:39,00:00:04,Autoplayed: user action: None; ,Narcos: Sezon 3: Atak na szczyt (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:00:14,Not latest view,PL (Poland)
Wojtuś,2020-08-20 14:16:52,00:50:40,,Narcos: Sezon 2: Al Fin Cayó! (Odcinek 10),,Sony Linux TV 2017 Uni Smart TV,00:51:47,00:51:47,PL (Poland)
Wojtuś,2020-08-20 13:26:37,00:41:07,Autoplayed: user action: Unspecified; ,Narcos: Sezon 2: Nuestra Finca (Odcinek 9),,Sony Linux TV 2017 Uni Smart TV,00:55:40,00:55:40,PL (Poland)
Wojtuś,2020-08-19 15:48:57,00:12:55,,Narcos: Sezon 2: Nuestra Finca (Odcinek 9),,Sony Linux TV 2017 Uni Smart TV,00:14:34,Not latest view,PL (Poland)
Wojtuś,2020-08-19 14:47:58,00:51:56,Autoplayed: user action: Unspecified; ,Narcos: Sezon 2: Exit El Patrón (Odcinek 8),,Sony Linux TV 2017 Uni Smart TV,00:53:12,00:53:12,PL (Poland)
Wojtuś,2020-08-19 11:16:42,00:53:30,Autoplayed: user action: Unspecified; ,Narcos: Sezon 2: Deutschland 93 (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:55:12,00:55:12,PL (Poland)
Wojtuś,2020-08-19 10:24:24,00:51:23,,Narcos: Sezon 2: Los Pepes (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:53:00,00:53:00,PL (Poland)
Wojtuś,2020-08-19 08:39:03,00:01:55,,Narcos: Sezon 2: Wrogowie mojego wroga (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:50:56,00:50:56,PL (Poland)
Wojtuś,2020-08-19 08:38:21,00:00:16,Autoplayed: user action: Unspecified; ,Narcos: Sezon 2: Los Pepes (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:00:16,Not latest view,PL (Poland)
Wojtuś,2020-08-19 07:26:53,00:48:10,Autoplayed: user action: Unspecified; ,Narcos: Sezon 2: Wrogowie mojego wroga (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:49:29,Not latest view,PL (Poland)
Wojtuś,2020-08-18 19:00:13,00:00:08,Autoplayed: user action: Unspecified; ,Narcos: Sezon 2: Wrogowie mojego wroga (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:00:08,Not latest view,PL (Poland)
Wojtuś,2020-08-18 18:35:33,00:21:21,,"Narcos: Sezon 2: Dobry, zły i martwy (Odcinek 4)",,Sony Linux TV 2017 Uni Smart TV,00:54:59,00:54:59,PL (Poland)
Wojtuś,2020-08-18 17:56:44,00:33:23,Autoplayed: user action: Unspecified; ,"Narcos: Sezon 2: Dobry, zły i martwy (Odcinek 4)",,Sony Linux TV 2017 Uni Smart TV,00:33:39,Not latest view,PL (Poland)
Wojtuś,2020-08-18 16:56:06,00:43:44,,Narcos: Sezon 2: Kontakt w Madrycie (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:45:24,00:45:24,PL (Poland)
Wojtuś,2020-08-18 16:03:52,00:44:06,,Narcos: Sezon 2: Cambalache (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:45:45,00:45:45,PL (Poland)
Wojtuś,2020-08-18 15:28:36,00:33:30,Autoplayed: user action: Unspecified; ,Narcos: Sezon 2: W końcu wolny (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:52:01,00:52:01,PL (Poland)
Wojtuś,2020-08-18 15:05:56,00:18:05,,Narcos: Sezon 2: W końcu wolny (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:19:54,Not latest view,PL (Poland)
Wojtuś,2020-08-17 13:27:01,00:00:15,Autoplayed: user action: None; ,Narcos: Sezon 2: W końcu wolny (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:00:25,Not latest view,PL (Poland)
Wojtuś,2020-08-17 13:12:30,00:13:01,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: Ucieczka (Odcinek 10),,Sony Linux TV 2017 Uni Smart TV,00:44:13,00:44:13,PL (Poland)
Wojtuś,2020-08-17 11:36:07,00:09:22,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: Ucieczka (Odcinek 10),,Sony Linux TV 2017 Uni Smart TV,00:31:13,Not latest view,PL (Poland)
Wojtuś,2020-08-17 09:06:50,00:43:59,,Dom z papieru: Część 4: Nokaut techniczny (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:43:59,00:43:59,PL (Poland)
Wojtuś,2020-08-17 09:06:17,00:00:01,Autoplayed: user action: None; ,Dom z papieru: Część 1: Odcinek 1 (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:00:01,00:00:01,PL (Poland)
Wojtuś,2020-08-15 09:34:29,00:20:58,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: Ucieczka (Odcinek 10),,Sony Linux TV 2017 Uni Smart TV,00:21:53,Not latest view,PL (Poland)
Wojtuś,2020-08-14 13:51:15,00:33:28,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: La Catedral (Odcinek 9),,Sony Linux TV 2017 Uni Smart TV,00:50:11,00:50:11,PL (Poland)
Wojtuś,2020-08-14 13:13:29,00:15:03,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: La Catedral (Odcinek 9),,Sony Linux TV 2017 Uni Smart TV,00:16:44,Not latest view,PL (Poland)
Wojtuś,2020-08-14 12:08:50,00:49:17,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: Wielkie kłamstwo (Odcinek 8),,Sony Linux TV 2017 Uni Smart TV,00:50:13,00:50:13,PL (Poland)
Wojtuś,2020-08-13 19:02:48,00:48:11,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: Zapłaczecie krwawymi łzami (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:49:46,00:49:46,PL (Poland)
Wojtuś,2020-08-13 18:09:02,00:46:58,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: Bomby (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:48:36,00:48:36,PL (Poland)
Wojtuś,2020-08-13 17:54:40,00:14:10,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: Przyszłość nadejdzie (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:53:44,00:53:44,PL (Poland)
Wojtuś,2020-08-13 07:58:32,00:03:59,,Narcos: Sezon 1: Przyszłość nadejdzie (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:39:35,Not latest view,PL (Poland)
Wojtuś,2020-08-13 07:49:44,00:08:17,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: Przyszłość nadejdzie (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:35:39,Not latest view,PL (Poland)
Wojtuś,2020-08-13 07:19:42,00:26:01,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: Przyszłość nadejdzie (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:27:23,Not latest view,PL (Poland)
Wojtuś,2020-08-12 18:08:04,00:15:03,,Narcos: Sezon 1: Pałac w ogniu (Odcinek 4),,Sony Linux TV 2017 Uni Smart TV,00:42:48,00:42:48,PL (Poland)
Wojtuś,2020-08-12 17:30:30,00:26:10,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: Pałac w ogniu (Odcinek 4),,Sony Linux TV 2017 Uni Smart TV,00:27:46,Not latest view,PL (Poland)
Wojtuś,2020-08-12 16:44:36,00:43:45,,Narcos: Sezon 1: Ci co zawsze (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:45:24,00:45:24,PL (Poland)
Wojtuś,2020-08-12 15:55:43,00:03:13,Autoplayed: user action: Unspecified; ,Narcos: Sezon 1: Szabla Simóna Bolívara (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:03:13,Not latest view,PL (Poland)
Wojtuś,2020-08-12 15:54:20,00:45:29,Autoplayed: user action: None; ,Narcos: Sezon 1: Szabla Simóna Bolívara (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:45:29,00:45:29,PL (Poland)
Wojtuś,2020-08-11 22:35:18,00:57:57,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 4: Plan paryski (Odcinek 8),,Sony Linux TV 2017 Uni Smart TV,00:58:36,00:58:36,PL (Poland)
Wojtuś,2020-08-11 21:41:01,00:49:22,,Dom z papieru: Część 4: Nowe podejście (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:50:22,Not latest view,PL (Poland)
Wojtuś,2020-08-11 20:55:30,00:43:13,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 4: Nokaut techniczny (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:44:05,Not latest view,PL (Poland)
Wojtuś,2020-08-11 20:05:45,00:39:38,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 4: 5 minut wcześniej (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:40:14,00:40:14,PL (Poland)
Wojtuś,2020-08-11 19:11:55,00:51:29,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 4: Paso doble (Odcinek 4),,Sony Linux TV 2017 Uni Smart TV,00:51:29,00:51:29,PL (Poland)
Wojtuś,2020-08-11 14:36:27,00:22:00,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 9: Motel nie może mieszkać w motelu (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:22:37,00:22:37,PL (Poland)
Wojtuś,2020-08-11 14:35:01,00:00:12,Autoplayed: user action: None; ,Dom z papieru: Część 4: Paso doble (Odcinek 4),,Sony Linux TV 2017 Uni Smart TV,00:00:16,Not latest view,PL (Poland)
Wojtuś,2020-08-11 14:15:45,00:16:12,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 4: Lekcja anatomii (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:40:24,00:40:24,PL (Poland)
Wojtuś,2020-08-11 13:30:31,00:23:15,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 4: Lekcja anatomii (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:24:13,Not latest view,PL (Poland)
Wojtuś,2020-08-11 12:46:55,00:42:33,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 4: Wesele Berlina (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:42:43,00:42:43,PL (Poland)
Wojtuś,2020-08-11 11:55:24,00:50:57,,Dom z papieru: Część 4: Game over (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:51:05,00:51:05,PL (Poland)
Wojtuś,2020-08-11 11:46:44,00:08:19,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 3: Na złej drodze (Odcinek 8),,Sony Linux TV 2017 Uni Smart TV,00:57:05,00:57:05,PL (Poland)
Wojtuś,2020-08-11 10:50:33,00:47:57,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 3: Na złej drodze (Odcinek 8),,Sony Linux TV 2017 Uni Smart TV,00:48:47,Not latest view,PL (Poland)
Wojtuś,2020-08-05 08:17:17,00:41:35,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 3: Krótki urlop (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:42:30,00:42:30,PL (Poland)
Wojtuś,2020-08-04 13:50:48,00:44:59,,Dom z papieru: Część 3: Bez znaczenia (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:44:59,00:44:59,PL (Poland)
Wojtuś,2020-08-02 19:37:22,00:46:47,Autoplayed: user action: Unspecified; ,"Dom z papieru: Część 3: Bum, bum, ciao (Odcinek 5)",,Sony Linux TV 2017 Uni Smart TV,00:47:46,00:47:46,PL (Poland)
Wojtuś,2020-08-02 18:56:13,00:40:08,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 3: Czas na delfina (Odcinek 4),,Sony Linux TV 2017 Uni Smart TV,00:41:06,00:41:06,PL (Poland)
Wojtuś,2020-08-02 18:05:51,00:46:02,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 3: 48 metrów pod ziemią (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:46:53,00:46:53,PL (Poland)
Wojtuś,2020-08-02 12:46:04,00:38:33,Autoplayed: user action: Unspecified; ,Dom z papieru: Część 3: Aikido (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:39:24,00:39:24,PL (Poland)
Wojtuś,2020-08-02 12:15:19,00:25:07,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 9: George „Wąchacz Ch**a” Green (Odcinek 4),,Sony Linux TV 2017 Uni Smart TV,00:25:45,00:25:45,PL (Poland)
Wojtuś,2020-07-28 11:07:22,00:22:02,,Chłopaki z baraków: Sezon 9: Namaszczony gorzałą (Odcinek 3),,Netflix Opera Other,00:24:00,00:24:00,PL (Poland)
Wojtuś,2020-07-27 20:07:02,00:01:15,,Chłopaki z baraków: Sezon 9: Namaszczony gorzałą (Odcinek 3),,Netflix Opera Other,00:01:23,Not latest view,PL (Poland)
Wojtuś,2020-07-27 10:15:57,00:26:24,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 9: Odpowiednie miejsce (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:26:24,00:26:24,PL (Poland)
Wojtuś,2020-07-24 06:52:39,00:25:11,,"Chłopaki z baraków: Sezon 9: To jest, k***a, różowe (Odcinek 1)",,Netflix Opera Other,00:25:16,00:25:16,PL (Poland)
Wojtuś,2020-07-23 16:47:25,00:00:01,,"Chłopaki z baraków: Sezon 9: To jest, k***a, różowe (Odcinek 1)",,Sony Linux TV 2017 Uni Smart TV,00:00:06,Not latest view,PL (Poland)
Wojtuś,2020-07-23 16:17:18,00:30:02,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 8: Właź do rury i zacznij się czołgać (Odcinek 10),,Sony Linux TV 2017 Uni Smart TV,00:30:44,00:30:44,PL (Poland)
Wojtuś,2020-07-23 15:56:27,00:20:45,Autoplayed: user action: None; ,"Chłopaki z baraków: Sezon 8: Odkręć w prawo, zakręć w lewo (Odcinek 9)",,Sony Linux TV 2017 Uni Smart TV,00:20:50,00:20:50,PL (Poland)
Wojtuś,2020-07-23 15:34:33,00:21:43,,Chłopaki z baraków: Sezon 8: Przemysłowe przetwórstwo Bubblesa (Odcinek 8),,Sony Linux TV 2017 Uni Smart TV,00:21:48,00:21:48,PL (Poland)
Wojtuś,2020-07-23 15:07:10,00:21:15,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 8: Prace społeczne i wzwód z miłości (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:21:59,00:21:59,PL (Poland)
Wojtuś,2020-07-23 14:40:26,00:25:32,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 8: Przyjaciele Benedicta (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:25:32,00:25:32,PL (Poland)
Wojtuś,2020-07-22 14:36:02,00:24:41,,Chłopaki z baraków: Sezon 8: Kurwogeddon (Odcinek 5),,Netflix Opera Other,00:24:41,00:24:41,PL (Poland)
Wojtuś,2020-07-22 14:11:15,00:16:36,,Chłopaki z baraków: Sezon 8: Orangie to twarda sztuka (Odcinek 4),,Netflix Opera Other,00:22:45,00:22:45,PL (Poland)
Wojtuś,2020-07-22 12:20:01,00:05:35,,Chłopaki z baraków: Sezon 8: Orangie to twarda sztuka (Odcinek 4),,Netflix Opera Other,00:06:10,Not latest view,PL (Poland)
Wojtuś,2020-07-20 10:43:55,00:16:02,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 8: Tancerka (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:26:55,00:26:55,PL (Poland)
Wojtuś,2020-07-20 07:23:56,00:10:56,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 8: Tancerka (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:10:56,Not latest view,PL (Poland)
Wojtuś,2020-07-18 16:59:14,01:50:12,,Zenek,,Chrome PC (Cadmium),01:50:02,01:50:02,PL (Poland)
Wojtuś,2020-07-16 13:08:23,00:25:29,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 8: Pie******a drużyna V (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:25:34,00:25:34,PL (Poland)
Wojtuś,2020-07-16 12:35:36,00:26:34,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 8: Pieniądze mogą mi possać (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:27:17,00:27:17,PL (Poland)
Wojtuś,2020-07-16 12:22:42,00:12:43,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 7: Rzeka g*wna (Odcinek 10),,Sony Linux TV 2017 Uni Smart TV,00:21:40,00:21:40,PL (Poland)
Wojtuś,2020-07-16 07:03:20,00:08:21,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 7: Rzeka g*wna (Odcinek 10),,Sony Linux TV 2017 Uni Smart TV,00:09:02,Not latest view,PL (Poland)
Wojtuś,2020-07-16 06:53:00,00:07:24,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 7: Wykolejeńcy ze Swayzie Express (Odcinek 9),,Sony Linux TV 2017 Uni Smart TV,00:22:20,00:22:20,PL (Poland)
Wojtuś,2020-07-15 19:36:18,00:14:59,,Chłopaki z baraków: Sezon 7: Wykolejeńcy ze Swayzie Express (Odcinek 9),,Sony Linux TV 2017 Uni Smart TV,00:14:59,Not latest view,PL (Poland)
Wojtuś,2020-07-11 21:15:32,00:21:07,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 7: Pozwolę gorzałce za mnie pomyśleć (Odcinek 8),,Sony Linux TV 2017 Uni Smart TV,00:21:13,00:21:13,PL (Poland)
Wojtuś,2020-07-11 21:11:12,00:03:54,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 7: Przeskakiwanie cheeseburgera (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:21:10,00:21:10,PL (Poland)
Wojtuś,2020-07-11 20:44:15,00:16:39,,Chłopaki z baraków: Sezon 7: Przeskakiwanie cheeseburgera (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:17:18,Not latest view,PL (Poland)
Wojtuś,2020-07-11 20:23:44,00:11:00,Autoplayed: user action: Unspecified; ,"Chłopaki z baraków: Sezon 7: Przez brak skrzydeł nie zwiemy ludzi aniołami, tylko przyjaciółmi (Odcinek 6)",,Sony Linux TV 2017 Uni Smart TV,00:21:42,00:21:42,PL (Poland)
Wojtuś,2020-07-11 20:05:41,00:09:05,Autoplayed: user action: Unspecified; ,"Chłopaki z baraków: Sezon 7: Przez brak skrzydeł nie zwiemy ludzi aniołami, tylko przyjaciółmi (Odcinek 6)",,Sony Linux TV 2017 Uni Smart TV,00:09:45,Not latest view,PL (Poland)
Wojtuś,2020-07-11 19:42:19,00:21:20,,Chłopaki z baraków: Sezon 7: Musztardowy tygrys (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:22:03,00:22:03,PL (Poland)
Wojtuś,2020-07-11 19:19:13,00:21:15,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 7: Towarzyszki drogi (Odcinek 4),,Sony Linux TV 2017 Uni Smart TV,00:21:54,00:21:54,PL (Poland)
Wojtuś,2020-07-01 13:13:42,00:19:04,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 7: Trzy osoby nie żyją (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:22:05,00:22:05,PL (Poland)
Wojtuś,2020-07-01 13:07:45,00:02:56,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 7: Trzy osoby nie żyją (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:02:56,Not latest view,PL (Poland)
Wojtuś,2020-06-30 08:44:05,00:22:06,Autoplayed: user action: Unspecified; ,Chłopaki z baraków: Sezon 7: Puknąłem Lucy i machnąłem jej bachora (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:22:06,00:22:06,PL (Poland)
Wojtuś,2020-06-29 20:58:40,00:21:48,Autoplayed: user action: Unspecified; ,"Chłopaki z baraków: Sezon 7: Tęsknię, k***a, za Corym i Trevorem (Odcinek 1)",,Sony Linux TV 2017 Uni Smart TV,00:21:48,00:21:48,PL (Poland)
Wojtuś,2020-06-29 20:33:36,00:22:58,Autoplayed: user action: Unspecified; ,Rick and Morty: Sezon 4: Skymorter. Odrickdzenie (Odcinek 10),,Sony Linux TV 2017 Uni Smart TV,00:22:58,00:22:58,PL (Poland)
Wojtuś,2020-06-29 20:11:13,00:22:14,Autoplayed: user action: Unspecified; ,Rick and Morty: Sezon 4: Zamortyzowana cywirickacja (Odcinek 9),,Sony Linux TV 2017 Uni Smart TV,00:22:38,00:22:38,PL (Poland)
Wojtuś,2020-06-29 12:56:19,00:21:07,Autoplayed: user action: Unspecified; ,Rick and Morty: Sezon 4: Odcinek z kadzią z kwasem (Odcinek 8),,Sony Linux TV 2017 Uni Smart TV,00:21:34,00:21:34,PL (Poland)
Wojtuś,2020-06-29 12:34:49,00:21:23,Autoplayed: user action: Unspecified; ,Rick and Morty: Sezon 4: Promorteusz (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:21:23,00:21:23,PL (Poland)
Wojtuś,2020-06-23 11:26:01,00:20:44,Autoplayed: user action: Unspecified; ,Rick and Morty: Sezon 4: Nierickujące opowieści Morty’ego (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:20:41,00:20:41,PL (Poland)
Wojtuś,2020-06-06 19:53:23,00:00:03,Autoplayed: user action: None; ,"Chłopaki z baraków: Sezon 7: Tęsknię, k***a, za Corym i Trevorem (Odcinek 1)",,Sony Linux TV 2017 Uni Smart TV,00:00:09,Not latest view,PL (Poland)
